entity1,entity2,edge_thickness,edge_weight
12229,28561,1,0.6211557984352112
12229,36808,1,0.21189653873443604
12229,62517,1,0.2018986940383911
12229,96637,1,0.24839437007904053
12229,205075,2,0.3313296437263489
12229,210031,1,0.22190618515014648
12229,253074,1,0.2160496711730957
12229,276167,1,0.3466438055038452
12229,365785,1,0.0
12229,382165,1,0.3717738389968872
12229,526101,1,0.20442265272140503
12229,560252,1,0.3392747640609741
12229,2298740,1,0.30258363485336304
12229,5360793,1,0.28085923194885254
12229,5743991,1,0.3630176782608032
12229,15775275,1,0.5343653559684753
12229,20550772,1,0.35680699348449707
12229,23913718,1,0.14795058965682983
12229,24002846,1,0.0
12229,28730792,1,0.3525569438934326
12229,46875774,1,0.0
25084,25084,1,1.0
25084,28561,2,0.0
25084,36808,2,0.13990706205368042
25084,62517,2,0.310533344745636
25084,96637,2,0.28455454111099243
25084,205075,4,0.41634345054626465
25084,210031,2,0.28321778774261475
25084,253074,2,0.30094897747039795
25084,276167,2,0.36111825704574585
25084,365785,2,0.0
25084,382165,2,0.31140947341918945
25084,526101,2,0.0
25084,560252,2,0.0
25084,2298740,2,0.39157480001449585
25084,4848272,2,0.1646726131439209
25084,5360793,2,0.0
25084,5743991,2,0.0
25084,15775275,2,0.0
25084,18949668,2,0.33148127794265747
25084,20550772,2,0.3076193332672119
25084,23913718,2,0.0
25084,24002846,2,0.0
25084,28730792,2,0.0
25084,46875774,2,0.0
28561,36808,1,0.0
28561,62517,1,0.38929128646850586
28561,96637,1,0.0
28561,205075,2,0.13503676652908325
28561,210031,1,0.4621698260307312
28561,253074,1,0.42483043670654297
28561,276167,1,0.45194417238235474
28561,365785,1,0.0
28561,382165,1,0.5311416387557983
28561,526101,1,0.0
28561,560252,1,0.576282262802124
28561,2298740,1,0.42746996879577637
28561,4848272,1,0.23481327295303345
28561,5360793,1,0.41811370849609375
28561,5743991,1,0.38690096139907837
28561,15775275,1,0.6459933519363403
28561,18949668,1,0.48042601346969604
28561,20550772,1,0.3917648196220398
28561,23913718,1,0.0
28561,24002846,1,0.0
28561,28730792,1,0.3076704740524292
28561,46875774,1,0.0
36808,62517,1,0.0
36808,96637,1,0.23977071046829224
36808,205075,2,0.17199385166168213
36808,210031,1,0.0
36808,253074,1,0.0
36808,276167,1,0.0
36808,365785,1,0.0
36808,382165,1,0.0
36808,526101,1,0.0
36808,560252,1,0.0
36808,2298740,1,0.11208575963973999
36808,4848272,1,0.09384721517562866
36808,5360793,1,0.0
36808,5743991,1,0.0
36808,15775275,1,0.0
36808,18949668,1,0.17379027605056763
36808,20550772,1,0.2949550747871399
36808,23913718,1,0.0
36808,24002846,1,0.0
36808,28730792,1,0.0
36808,46875774,1,0.0
62517,96637,1,0.24974000453948975
62517,205075,2,0.25892174243927
62517,210031,1,0.324973464012146
62517,253074,1,0.7768021821975708
62517,276167,1,0.0
62517,365785,1,0.0
62517,382165,1,0.356354296207428
62517,526101,1,0.23102295398712158
62517,560252,1,0.575961172580719
62517,2298740,1,0.5440611839294434
62517,4848272,7,0.4779661297798157
62517,5360793,1,0.4323314428329468
62517,5743991,1,0.0
62517,15775275,1,0.4876483678817749
62517,18949668,1,0.19739121198654175
62517,20550772,1,0.0
62517,23913718,1,0.0
62517,24002846,1,0.0
62517,28730792,1,0.38683032989501953
62517,46875774,1,0.0
96637,205075,2,0.12529677152633667
96637,210031,1,0.0
96637,253074,1,0.0
96637,276167,1,0.0
96637,365785,1,0.3749012351036072
96637,382165,1,0.648690938949585
96637,526101,1,0.0
96637,560252,1,0.2584039568901062
96637,2298740,1,0.25715017318725586
96637,4848272,1,0.2649204730987549
96637,5360793,1,0.0
96637,5743991,1,0.31631797552108765
96637,15775275,1,0.2627522945404053
96637,18949668,1,0.23188811540603638
96637,20550772,1,0.3517615795135498
96637,23913718,1,0.0
96637,24002846,1,0.0
96637,28730792,1,0.0
96637,46875774,1,0.0
205075,205075,1,1.0
205075,210031,2,0.1882038712501526
205075,253074,2,0.2721893787384033
205075,276167,2,0.0
205075,365785,2,0.0
205075,382165,2,0.12620246410369873
205075,526101,2,0.2849411368370056
205075,560252,2,0.17073887586593628
205075,2298740,2,0.24011844396591187
205075,4848272,2,0.11590427160263062
205075,5360793,2,0.0
205075,5743991,2,0.11372929811477661
205075,15775275,2,0.0
205075,18949668,2,0.31457364559173584
205075,20550772,2,0.08379966020584106
205075,23913718,2,0.2839488983154297
205075,24002846,2,0.0
205075,28730792,2,0.15574127435684204
205075,46875774,2,0.0
210031,253074,1,0.37549489736557007
210031,276167,1,0.0
210031,365785,1,0.0
210031,382165,1,0.4657740592956543
210031,526101,1,0.0
210031,560252,1,0.5555042028427124
210031,2298740,1,0.3316405415534973
210031,4848272,1,0.31382662057876587
210031,5360793,1,0.5077090263366699
210031,5743991,1,0.0
210031,15775275,1,0.5986038446426392
210031,18949668,1,0.2949983477592468
210031,20550772,1,0.3396798372268677
210031,23913718,1,0.3202691674232483
210031,24002846,1,0.0
210031,28730792,1,0.0
210031,46875774,1,0.0
253074,276167,1,0.0
253074,365785,1,0.0
253074,382165,1,0.4149554371833801
253074,526101,1,0.0
253074,560252,1,0.6029359698295593
253074,2298740,1,0.3982495665550232
253074,4848272,1,0.44627243280410767
253074,5360793,1,0.43691402673721313
253074,5743991,1,0.0
253074,15775275,1,0.5156516432762146
253074,18949668,1,0.19358068704605103
253074,20550772,1,0.0
253074,23913718,1,0.0
253074,24002846,1,0.0
253074,28730792,1,0.4071347713470459
253074,46875774,1,0.5424101948738098
276167,365785,1,0.0
276167,382165,1,0.0
276167,526101,1,0.0
276167,560252,1,0.0
276167,2298740,1,0.0
276167,4848272,1,0.0
276167,5360793,1,0.0
276167,5743991,1,0.0
276167,15775275,1,0.0
276167,18949668,1,0.541124701499939
276167,20550772,1,0.6978238821029663
276167,23913718,1,0.0
276167,24002846,1,0.0
276167,28730792,1,0.0
276167,46875774,1,0.0
365785,382165,1,0.0
365785,526101,1,0.0
365785,560252,1,0.0
365785,2298740,1,0.3204376697540283
365785,4848272,1,0.30419743061065674
365785,5360793,1,0.0
365785,5743991,1,0.0
365785,15775275,1,0.0
365785,18949668,1,0.0
365785,20550772,1,0.0
365785,23913718,1,0.0
365785,24002846,1,0.0
365785,28730792,1,0.0
365785,46875774,1,0.0
382165,526101,1,0.0
382165,560252,1,0.5031112432479858
382165,2298740,1,0.4120452404022217
382165,4848272,1,0.30993443727493286
382165,5360793,1,0.0
382165,5743991,1,0.3774397373199463
382165,15775275,1,0.4328327178955078
382165,18949668,1,0.24887561798095703
382165,20550772,1,0.2769930958747864
382165,23913718,1,0.0
382165,24002846,1,0.0
382165,28730792,1,0.0
382165,46875774,1,0.0
526101,560252,1,0.3243451714515686
526101,2298740,1,0.28392481803894043
526101,4848272,1,0.21962565183639526
526101,5360793,1,0.0
526101,5743991,1,0.0
526101,15775275,1,0.0
526101,18949668,1,0.27131539583206177
526101,20550772,1,0.0
526101,23913718,1,0.3049957752227783
526101,24002846,1,0.0
526101,28730792,1,0.3922826647758484
526101,46875774,1,0.0
560252,2298740,1,0.5626579523086548
560252,4848272,1,0.3066079616546631
560252,5360793,1,0.4920429587364197
560252,5743991,1,0.3977288007736206
560252,15775275,1,0.872699499130249
560252,18949668,1,0.18874692916870117
560252,20550772,1,0.0
560252,23913718,1,0.0
560252,24002846,1,0.0
560252,28730792,1,0.0
560252,46875774,1,0.0
2298740,4848272,2,0.5786982774734497
2298740,5360793,1,0.4110449552536011
2298740,5743991,1,0.0
2298740,15775275,1,0.5398483276367188
2298740,18949668,1,0.2675963044166565
2298740,20550772,1,0.23165035247802734
2298740,23913718,1,0.21596336364746094
2298740,24002846,1,0.0
2298740,28730792,1,0.3560768961906433
2298740,46875774,1,0.0
4848272,5360793,1,0.35816043615341187
4848272,5743991,1,0.0
4848272,15775275,1,0.22998040914535522
4848272,20550772,2,0.0
4848272,23913718,1,0.0
4848272,24002846,1,0.0
4848272,28730792,3,0.37567710876464844
4848272,46875774,1,0.47841137647628784
5360793,5743991,1,0.0
5360793,15775275,1,0.5650854110717773
5360793,18949668,1,0.21876579523086548
5360793,20550772,1,0.0
5360793,23913718,1,0.0
5360793,24002846,1,0.0
5360793,28730792,1,0.0
5360793,46875774,1,0.0
5743991,15775275,1,0.3625636696815491
5743991,18949668,1,0.5320512652397156
5743991,20550772,1,0.0
5743991,23913718,1,0.0
5743991,24002846,1,0.0
5743991,28730792,1,0.0
5743991,46875774,1,0.0
15775275,18949668,1,0.25393760204315186
15775275,20550772,1,0.0
15775275,23913718,1,0.0
15775275,24002846,1,0.0
15775275,28730792,1,0.0
15775275,46875774,1,0.0
18949668,20550772,1,0.4895285367965698
18949668,23913718,1,0.23237615823745728
18949668,24002846,1,0.0
18949668,28730792,1,0.14758151769638062
18949668,46875774,1,0.0
20550772,23913718,1,0.0
20550772,24002846,1,0.0
20550772,28730792,1,0.0
20550772,46875774,1,0.0
23913718,24002846,1,0.0
23913718,28730792,1,0.0
23913718,46875774,1,0.0
24002846,28730792,1,0.0
24002846,46875774,1,0.0
28730792,46875774,1,0.0
24113,37080,2,0.04921382665634155
24113,240468,1,0.3776291012763977
24113,371301,1,0.2483399510383606
24113,603325,1,0.0
24113,613629,1,0.0
24113,1077353,1,0.09041798114776611
24113,1169763,1,0.3465254306793213
24113,1171266,1,0.0
24113,2354206,1,0.0
24113,2528975,1,0.0
24113,3471186,2,0.04749941825866699
24113,24462958,1,0.06340843439102173
37080,99860,2,0.0
37080,240468,1,0.0
37080,371301,1,0.4666200280189514
37080,603325,1,0.0
37080,613629,1,0.0
37080,1077353,1,0.5725955963134766
37080,1169763,1,0.0
37080,1171266,1,0.0
37080,2354206,1,0.0
37080,2528975,1,0.0
37080,3471186,2,0.5987455248832703
37080,4848272,4,0.0
37080,24462958,1,0.46749889850616455
99860,240468,1,0.38333505392074585
99860,371301,1,0.5936699509620667
99860,603325,1,0.0
99860,613629,1,0.0
99860,1077353,1,0.0
99860,1169763,1,0.5034408569335938
99860,1171266,1,0.0
99860,2354206,1,0.0
99860,2528975,1,0.0
99860,3471186,2,0.0
99860,24462958,1,0.34615981578826904
240468,371301,1,0.0
240468,603325,1,0.0
240468,613629,1,0.0
240468,1077353,1,0.3548237681388855
240468,1169763,1,0.0
240468,1171266,1,0.0
240468,2354206,1,0.0
240468,2528975,1,0.0
240468,3471186,2,0.0
240468,4848272,2,0.30482882261276245
240468,24462958,1,0.38977253437042236
371301,603325,1,0.0
371301,613629,1,0.0
371301,1077353,1,0.0
371301,1169763,1,0.0
371301,1171266,1,0.0
371301,2354206,1,0.0
371301,2528975,1,0.0
371301,3471186,2,0.49791383743286133
371301,4848272,2,0.2977614998817444
371301,24462958,1,0.0
603325,613629,1,0.0
603325,1077353,1,0.0
603325,1169763,1,0.0
603325,1171266,1,0.0
603325,2354206,1,0.0
603325,2528975,1,0.0
603325,3471186,2,0.0
603325,4848272,2,0.0
603325,24462958,1,0.0
613629,1077353,1,0.0
613629,1169763,1,0.0
613629,1171266,1,0.0
613629,2354206,1,0.0
613629,2528975,1,0.34212785959243774
613629,3471186,2,0.0
613629,4848272,2,0.17951685190200806
613629,24462958,1,0.0
1077353,1169763,1,0.0
1077353,1171266,1,0.0
1077353,2354206,1,0.0
1077353,2528975,1,0.0
1077353,3471186,2,0.7027913928031921
1077353,4848272,2,0.0
1077353,24462958,1,0.5436493754386902
1169763,1171266,1,0.0
1169763,2354206,1,0.0
1169763,2528975,1,0.0
1169763,3471186,2,0.0
1169763,4848272,2,0.46619296073913574
1169763,24462958,1,0.0
1171266,2354206,1,0.0
1171266,2528975,1,0.0
1171266,3471186,2,0.0
1171266,4848272,2,0.0
1171266,24462958,1,0.0
2354206,2528975,1,0.30427831411361694
2354206,3471186,2,0.0
2354206,4848272,2,0.2591092586517334
2354206,24462958,1,0.0
2528975,3471186,2,0.0
2528975,4848272,2,0.24907559156417847
2528975,24462958,1,0.0
3471186,3471186,1,1.0
3471186,24462958,2,0.4352900981903076
11121,99860,1,0.12109887599945068
11121,145422,1,0.5901908874511719
11121,229060,1,0.23631232976913452
11121,509500,1,0.0
11121,519775,2,0.3342101573944092
11121,4848272,3,0.540560245513916
11121,17349325,1,0.3751782774925232
99860,145422,1,0.2856872081756592
99860,229060,1,0.3240432143211365
99860,509500,2,0.4245408773422241
99860,17349325,1,0.07891637086868286
145422,229060,1,0.3936588168144226
145422,509500,1,0.0
145422,519775,2,0.3821582794189453
145422,17349325,1,0.3760014772415161
229060,509500,1,0.42343342304229736
229060,519775,2,0.0
229060,4848272,3,0.3186882734298706
229060,17349325,1,0.13603049516677856
509500,519775,2,0.5680885910987854
509500,17349325,1,0.0
519775,519775,1,1.0
519775,17349325,2,0.04317474365234375
4848272,17349325,3,0.28108125925064087
10263,31922,1,0.04131507873535156
10263,239038,1,0.1950874924659729
10263,505450,1,0.0
10263,1640986,1,0.2305799126625061
10263,2345894,1,0.4588051438331604
10263,4848272,4,0.24695897102355957
10263,9988187,1,0.0
31922,239038,1,0.09750574827194214
31922,505450,1,0.0
31922,1640986,1,0.3957105875015259
31922,2345894,1,0.2404569387435913
31922,4848272,1,0.10926860570907593
31922,9988187,1,0.1546129584312439
239038,505450,1,0.0
239038,1640986,1,0.24159282445907593
239038,2345894,1,0.25197190046310425
239038,4848272,7,0.159088134765625
239038,9988187,1,0.0
505450,1640986,1,0.0
505450,2345894,1,0.0
505450,4848272,1,0.0
505450,9988187,1,0.2863103747367859
1640986,2345894,1,0.21099472045898438
1640986,4848272,1,0.1130228042602539
1640986,9988187,1,0.0
2345894,9988187,1,0.1428890824317932
4848272,9988187,2,0.36783498525619507
8072,8221,1,0.6223496198654175
8072,24113,1,0.09195190668106079
8072,99860,1,0.19016939401626587
8072,147301,1,0.11971724033355713
8072,206583,1,0.44969356060028076
8072,806023,1,0.3570060133934021
8072,4848272,1,0.0
8221,24113,1,0.08366435766220093
8221,99860,1,0.3182371258735657
8221,147301,1,0.1737987995147705
8221,206583,1,0.5387053489685059
8221,806023,1,0.48068803548812866
8221,4848272,7,0.1613944172859192
24113,206583,1,0.0
24113,806023,1,0.0022153854370117188
99860,147301,1,0.3153330087661743
99860,206583,1,0.3562380075454712
99860,806023,1,0.3548879623413086
147301,206583,1,0.0
147301,806023,1,0.2755453586578369
206583,806023,1,0.9237524271011353
206583,4848272,1,0.0
806023,4848272,1,0.0
24110,24113,1,0.32055598497390747
24110,25755,1,0.30092090368270874
24110,31756,1,0.2897378206253052
24110,32070,4,0.19245171546936035
24110,37080,1,0.0
24110,99860,1,0.35470032691955566
24110,4157940,1,0.0
24110,4848272,2,0.15683597326278687
24110,8536948,1,0.0
24110,37643953,1,0.0
24110,47298399,1,0.0
24113,25755,2,0.2489197850227356
24113,31756,2,0.675493597984314
24113,4157940,1,0.49398934841156006
24113,37643953,1,0.5403640866279602
24113,47298399,1,0.0
25755,31756,1,0.26504504680633545
25755,32070,4,0.1620139479637146
25755,37080,1,0.45995640754699707
25755,99860,1,0.47917699813842773
25755,4157940,1,0.46137523651123047
25755,4848272,3,0.20946627855300903
25755,8536948,1,0.39379167556762695
25755,37643953,1,0.0
25755,47298399,1,0.0
31756,32070,4,0.5610631108283997
31756,37080,1,0.010659277439117432
31756,99860,1,0.3147661089897156
31756,4157940,1,0.4550361633300781
31756,4848272,4,0.3206523060798645
31756,8536948,1,0.356145977973938
31756,37643953,1,0.30637913942337036
31756,47298399,1,0.0
32070,32070,7,1.0
32070,37080,4,0.0
32070,4157940,4,0.4894203543663025
32070,8536948,4,0.3418459892272949
32070,37643953,4,0.500088632106781
32070,47298399,4,0.0
37080,4157940,1,0.0
37080,8536948,1,0.0
37080,37643953,1,0.0
37080,47298399,1,0.0
99860,4157940,1,0.41389864683151245
99860,37643953,1,0.3923240303993225
99860,47298399,1,0.0
4157940,4848272,2,0.4790143370628357
4157940,8536948,1,0.44084638357162476
4157940,37643953,1,0.4816080927848816
4157940,47298399,1,0.0
4848272,37643953,2,0.7545008659362793
4848272,47298399,2,0.0
8536948,37643953,1,0.43948572874069214
8536948,47298399,1,0.0
37643953,47298399,1,0.0
9457,9457,9,1.0
9457,32070,10,0.3295621871948242
9457,47921,3,0.3175124526023865
9457,145422,6,0.4060016870498657
9457,326350,3,0.3711475729942322
9457,1879562,3,0.0
9457,4848272,10,0.31492024660110474
9457,9988187,3,0.052695393562316895
9457,35760526,3,0.0
9457,47768999,3,0.0
32070,145422,4,0.5487124919891357
32070,326350,2,0.530124306678772
32070,1879562,2,0.0
32070,9988187,2,0.0849771499633789
32070,35760526,2,0.14117389917373657
32070,47768999,2,0.0
47921,145422,2,0.13907700777053833
47921,326350,1,0.22089135646820068
47921,1879562,1,0.0
47921,9988187,1,0.0005013942718505859
47921,35760526,1,0.0
47921,47768999,1,0.0
145422,145422,1,1.0
145422,326350,2,0.6388563513755798
145422,1879562,2,0.0
145422,9988187,2,0.2768935561180115
145422,35760526,2,0.3213697671890259
145422,47768999,2,0.0
326350,1879562,1,0.0
326350,4848272,1,0.5917897820472717
326350,9988187,1,0.2081054449081421
326350,35760526,1,0.0
326350,47768999,1,0.0
1879562,4848272,1,0.0
1879562,9988187,1,0.0
1879562,35760526,1,0.6661261916160583
1879562,47768999,1,0.0
4848272,35760526,1,0.34811294078826904
4848272,47768999,1,0.0
9988187,35760526,1,0.3182244896888733
9988187,47768999,1,0.18839460611343384
35760526,47768999,1,0.0
9457,61193,1,0.21055537462234497
9457,2340554,1,0.0
61193,2340554,1,0.0
61193,4848272,1,0.0
2340554,4848272,1,0.27427613735198975
5734,10263,1,0.3449331521987915
5734,11293,1,0.0
5734,20347,1,0.7469587922096252
5734,22986,2,0.42890918254852295
5734,24113,1,0.07234644889831543
5734,25391,1,0.0
5734,47921,2,0.8520951867103577
5734,146762,1,0.23873639106750488
5734,147885,1,0.5886771082878113
5734,288593,3,0.29717063903808594
5734,870351,2,0.3473559021949768
5734,1123386,1,0.0
5734,1723963,1,0.0
5734,2533750,1,0.4718361496925354
5734,8028602,2,0.0
5734,19008450,1,0.1734905242919922
5734,22063827,1,0.0
5734,26561880,1,0.26513367891311646
5734,43053038,2,0.0
10263,11293,1,0.4556598663330078
10263,20347,1,0.2781839370727539
10263,22986,2,0.46823155879974365
10263,24113,8,0.4098305106163025
10263,25391,1,0.10570615530014038
10263,47921,2,0.3494296669960022
10263,146762,7,0.2711590528488159
10263,147885,1,0.4666479229927063
10263,288593,3,0.5213690996170044
10263,870351,2,0.42010825872421265
10263,1123386,1,0.0
10263,1723963,1,0.0
10263,2533750,1,0.26262789964675903
10263,8028602,2,0.0
10263,19008450,1,0.3453370928764343
10263,22063827,1,0.0
10263,26561880,1,0.39989858865737915
10263,43053038,2,0.0
11293,20347,1,0.0
11293,22986,2,0.20148485898971558
11293,24113,1,0.3379531502723694
11293,25391,1,0.0
11293,47921,2,0.2678893804550171
11293,146762,1,0.6042781472206116
11293,147885,1,0.35861873626708984
11293,288593,3,0.5696475505828857
11293,870351,2,0.6690840125083923
11293,1123386,1,0.30157536268234253
11293,1723963,1,0.0
11293,2533750,1,0.0
11293,4848272,1,0.3369152545928955
11293,8028602,2,0.0
11293,19008450,1,0.572147011756897
11293,22063827,1,0.0
11293,26561880,1,0.4140838384628296
11293,43053038,2,0.0
20347,22986,2,0.4233657717704773
20347,24113,1,0.09839117527008057
20347,25391,1,0.0
20347,47921,2,0.7574073076248169
20347,146762,1,0.0
20347,147885,1,0.5372967720031738
20347,288593,3,0.0
20347,870351,2,0.0
20347,1123386,1,0.0
20347,1723963,1,0.0
20347,2533750,1,0.0
20347,4848272,1,0.0
20347,8028602,2,0.0
20347,19008450,1,0.0
20347,22063827,1,0.0
20347,26561880,1,0.0
20347,43053038,2,0.0
22986,25391,2,0.11684226989746094
22986,146762,2,0.12258923053741455
22986,288593,6,0.25647711753845215
22986,870351,4,0.25243544578552246
22986,1123386,2,0.3828924298286438
22986,1723963,2,0.0
22986,2533750,2,0.3709341883659363
22986,19008450,2,0.3296511769294739
22986,22063827,2,0.0
22986,26561880,2,0.3633662462234497
22986,43053038,4,0.0
24113,25391,7,0.09743738174438477
24113,146762,44,0.20030832290649414
24113,288593,3,0.4230307340621948
24113,870351,2,0.2378842830657959
24113,1123386,1,0.36909371614456177
24113,1723963,1,0.3393715023994446
24113,2533750,1,0.08632528781890869
24113,19008450,2,0.21913647651672363
24113,22063827,1,0.0
24113,43053038,4,0.0
25391,47921,2,0.01812976598739624
25391,146762,1,0.0
25391,147885,1,0.16925311088562012
25391,288593,3,0.03737741708755493
25391,870351,2,0.0785369873046875
25391,1123386,1,0.023317277431488037
25391,1723963,1,0.0
25391,2533750,1,0.1638210415840149
25391,4848272,19,0.05934721231460571
25391,8028602,2,0.0329776406288147
25391,19008450,1,0.04306042194366455
25391,22063827,1,0.0
25391,26561880,1,0.012181580066680908
25391,43053038,2,0.0
47921,47921,1,1.0
47921,146762,2,0.2969009280204773
47921,288593,6,0.28743499517440796
47921,870351,4,0.39009612798690796
47921,1123386,2,0.0
47921,1723963,2,0.0
47921,2533750,2,0.4102795124053955
47921,19008450,2,0.29628491401672363
47921,22063827,2,0.0
47921,26561880,2,0.2758007049560547
146762,147885,1,0.32033950090408325
146762,288593,3,0.6940484642982483
146762,870351,2,0.7178151607513428
146762,1123386,1,0.0
146762,1723963,1,0.0
146762,2533750,1,0.0
146762,4848272,15,0.1864740252494812
146762,8028602,2,0.0
146762,19008450,2,0.5865470767021179
146762,22063827,1,0.0
146762,26561880,1,0.17716902494430542
146762,43053038,4,0.0
147885,288593,3,0.3333055377006531
147885,870351,2,0.4177442789077759
147885,1123386,1,0.0
147885,1723963,1,0.0
147885,2533750,1,0.5462788939476013
147885,19008450,1,0.36163991689682007
147885,22063827,1,0.0
288593,288593,3,1.0
288593,870351,6,0.6622472405433655
288593,1123386,3,0.29796046018600464
288593,1723963,3,0.0
288593,2533750,3,0.0
288593,4848272,3,0.31948256492614746
288593,8028602,6,0.0
288593,19008450,3,0.47694677114486694
288593,22063827,3,0.0
288593,26561880,3,0.36031562089920044
288593,43053038,6,0.0
870351,870351,1,1.0
870351,1123386,2,0.0
870351,1723963,2,0.0
870351,2533750,2,0.0
870351,4848272,2,0.2770158052444458
870351,8028602,4,0.0
870351,19008450,2,0.6190458536148071
870351,22063827,2,0.0
870351,26561880,2,0.3187462091445923
870351,43053038,4,0.0
1123386,1723963,1,0.623297929763794
1123386,2533750,1,0.0
1123386,4848272,1,0.4184938073158264
1123386,8028602,2,0.0
1123386,19008450,1,0.0
1123386,22063827,1,0.0
1123386,26561880,1,0.4705654978752136
1123386,43053038,2,0.0
1723963,2533750,1,0.0
1723963,4848272,1,0.5230755805969238
1723963,8028602,2,0.0
1723963,19008450,1,0.0
1723963,22063827,1,0.0
1723963,26561880,1,0.0
1723963,43053038,2,0.0
2533750,4848272,1,0.0
2533750,8028602,2,0.0
2533750,19008450,1,0.2077457308769226
2533750,22063827,1,0.0
2533750,26561880,1,0.40388619899749756
2533750,43053038,2,0.0
4848272,19008450,4,0.15279340744018555
4848272,22063827,1,0.0
8028602,8028602,1,1.0
8028602,19008450,2,0.0
8028602,22063827,2,0.0
8028602,26561880,2,0.0
8028602,43053038,4,0.0
19008450,22063827,1,0.0
19008450,26561880,1,0.2860257625579834
19008450,43053038,4,0.0
22063827,26561880,1,0.0
22063827,43053038,2,0.0
26561880,43053038,2,0.0
5664,6207,1,0.3297683000564575
5664,18831,1,0.3264498710632324
5664,22199,1,0.006952166557312012
5664,22986,1,0.32972484827041626
5664,26874,1,0.0
5664,29810,1,0.0
5664,41932,1,0.40066957473754883
5664,56522,1,0.22784733772277832
5664,85533,1,0.0
5664,185427,2,0.21516436338424683
5664,198570,2,0.22426527738571167
5664,277315,2,0.3044790029525757
5664,429249,2,0.0
5664,519775,1,0.27694666385650635
5664,930136,1,0.0
5664,1033826,1,0.0
5664,1050340,1,0.0
5664,1082354,1,0.0
5664,1130657,2,0.0
5664,1625889,1,0.0
5664,4848272,1,0.0
5664,8536948,1,0.0
5664,16260072,1,0.39944183826446533
5664,18933066,1,0.0
5664,18963870,1,0.40211784839630127
6207,18831,1,0.258158802986145
6207,22199,1,0.0
6207,22986,1,0.0
6207,26874,1,0.5678390264511108
6207,29810,1,0.0
6207,41932,1,0.5346295833587646
6207,56522,1,0.0
6207,85533,1,0.0
6207,185427,2,0.4760773777961731
6207,198570,2,0.0
6207,277315,2,0.20505738258361816
6207,429249,2,0.0
6207,519775,1,0.0
6207,930136,1,0.0
6207,1033826,1,0.0
6207,1050340,1,0.0
6207,1082354,1,0.0
6207,1130657,2,0.0
6207,1625889,1,0.0
6207,8536948,1,0.0
6207,16260072,1,0.0
6207,18933066,1,0.0
6207,18963870,1,0.10176831483840942
18831,22199,1,0.0
18831,22986,1,0.3048628568649292
18831,26874,1,0.19989699125289917
18831,29810,1,0.0
18831,41932,1,0.31663280725479126
18831,56522,1,0.02602565288543701
18831,85533,1,0.0
18831,185427,2,0.6070419549942017
18831,198570,2,0.0820397138595581
18831,277315,2,0.22767627239227295
18831,429249,2,0.0
18831,519775,1,0.0
18831,930136,1,0.0
18831,1033826,1,0.0
18831,1050340,1,0.0
18831,1082354,1,0.0
18831,1130657,2,0.10419344902038574
18831,1625889,1,0.0
18831,4848272,1,0.024673044681549072
18831,8536948,1,0.06740301847457886
18831,16260072,1,0.0616186261177063
18831,18933066,1,0.0
18831,18963870,1,0.4496878385543823
22199,22986,1,0.05836528539657593
22199,26874,1,0.0
22199,29810,1,0.5157735347747803
22199,41932,1,0.0
22199,56522,1,0.04502183198928833
22199,85533,1,0.46584373712539673
22199,185427,2,0.0
22199,198570,2,0.20488572120666504
22199,277315,2,0.12465256452560425
22199,429249,2,0.40541398525238037
22199,519775,1,0.1582491397857666
22199,930136,1,0.13447493314743042
22199,1033826,1,0.10146933794021606
22199,1050340,1,0.2747088074684143
22199,1082354,1,0.0
22199,1130657,2,0.4153783917427063
22199,1625889,1,0.0
22199,4848272,1,0.25674837827682495
22199,8536948,1,0.21558403968811035
22199,16260072,1,0.0995529294013977
22199,18933066,1,0.5491886138916016
22199,18963870,1,0.0
22986,26874,1,0.0
22986,29810,1,0.028276145458221436
22986,41932,1,0.23130077123641968
22986,56522,1,0.4595375061035156
22986,85533,1,0.2966994047164917
22986,185427,2,0.14700967073440552
22986,198570,2,0.14290344715118408
22986,277315,2,0.32568758726119995
22986,429249,2,0.3152153491973877
22986,519775,1,0.5644139051437378
22986,930136,1,0.35725659132003784
22986,1033826,1,0.008900761604309082
22986,1050340,1,0.19577664136886597
22986,1082354,1,0.0
22986,1130657,2,0.28821396827697754
22986,1625889,1,0.0
22986,8536948,1,0.24962490797042847
22986,16260072,1,0.40867793560028076
22986,18933066,1,0.04778313636779785
22986,18963870,1,0.5355332493782043
26874,29810,1,0.0
26874,41932,1,0.5171234011650085
26874,56522,1,0.0
26874,85533,1,0.0
26874,185427,2,0.4044364094734192
26874,198570,2,0.0
26874,277315,2,0.0
26874,429249,2,0.0
26874,519775,1,0.0
26874,930136,1,0.0
26874,1033826,1,0.0
26874,1050340,1,0.0
26874,1082354,1,0.0
26874,1130657,2,0.0
26874,1625889,1,0.0
26874,4848272,1,0.0
26874,8536948,1,0.0
26874,16260072,1,0.0
26874,18933066,1,0.06233936548233032
26874,18963870,1,0.0
29810,41932,1,0.0
29810,56522,1,0.08644729852676392
29810,85533,1,0.44921332597732544
29810,185427,2,0.0
29810,198570,2,0.28129714727401733
29810,277315,2,0.13593626022338867
29810,429249,2,0.39096254110336304
29810,519775,1,0.10501712560653687
29810,930136,1,0.09274494647979736
29810,1033826,1,0.19560009241104126
29810,1050340,1,0.26672840118408203
29810,1082354,1,0.0
29810,1130657,2,0.41039443016052246
